ncbiID	fullName	rank	parentID
999999422	DICDI@44689@qfo22_02	strain	44689
999999423	DICTD@515635@qfo22_02	strain	515635
999999424	DROME@7227@qfo22_02	strain	7227
999999425	ECOLI@83333@qfo22_02	strain	83333
999999426	FUSNN@190304@qfo22_02	strain	190304
999999427	GEOSL@243231@qfo22_02	strain	243231
999999428	GIAIC@184922@qfo22_02	strain	184922
999999429	GLOVI@251221@qfo22_02	strain	251221
999999430	GORGO@9595@qfo22_02	strain	9595
999999431	HALSA@64091@qfo22_02	strain	64091
999999432	HELPY@85962@qfo22_02	strain	85962
999999433	HELRO@6412@qfo22_02	strain	6412
999999434	HUMAN@9606@qfo22_02	strain	9606
999999435	IXOSC@6945@qfo22_02	strain	6945
999999436	KORCO@374847@qfo22_02	strain	374847
999999437	LEIMA@5664@qfo22_02	strain	5664
999999438	LEPIN@189518@qfo22_02	strain	189518
999999439	LEPOC@7918@qfo22_02	strain	7918
999999440	MAIZE@4577@qfo22_02	strain	4577
999999441	METAC@188937@qfo22_02	strain	188937
999999442	METJA@243232@qfo22_02	strain	243232
999999443	MONBE@81824@qfo22_02	strain	81824
999999444	MONDO@13616@qfo22_02	strain	13616
999999445	MOUSE@10090@qfo22_02	strain	10090
999999446	MYCGE@243273@qfo22_02	strain	243273
999999447	MYCTU@83332@qfo22_02	strain	83332
999999448	NEIMB@122586@qfo22_02	strain	122586
999999449	NEMVE@45351@qfo22_02	strain	45351
999999450	NEUCR@367110@qfo22_02	strain	367110
999999451	NITMS@436308@qfo22_02	strain	436308
999999452	ORYLA@8090@qfo22_02	strain	8090
999999453	ORYSJ@39947@qfo22_02	strain	39947
999999454	PANTR@9598@qfo22_02	strain	9598
999999455	PARTE@5888@qfo22_02	strain	5888
999999456	PHANO@321614@qfo22_02	strain	321614
999999457	PHYPA@3218@qfo22_02	strain	3218
999999458	PHYRM@164328@qfo22_02	strain	164328
999999459	PLAF7@36329@qfo22_02	strain	36329
999999460	PSEAE@208964@qfo22_02	strain	208964
999999461	PUCGT@418459@qfo22_02	strain	418459
999999462	RAT@10116@qfo22_02	strain	10116
999999463	RHOBA@243090@qfo22_02	strain	243090
999999464	SACS2@273057@qfo22_02	strain	273057
999999465	SCHPO@284812@qfo22_02	strain	284812
999999466	SCLS1@665079@qfo22_02	strain	665079
999999467	STRCO@100226@qfo22_02	strain	100226
999999468	SYNY3@1111708@qfo22_02	strain	1111708
999999469	THAPS@35128@qfo22_02	strain	35128
999999470	THEKO@69014@qfo22_02	strain	69014
999999471	THEMA@243274@qfo22_02	strain	243274
999999472	THEYD@289376@qfo22_02	strain	289376
999999473	TRICA@7070@qfo22_02	strain	7070
999999474	TRIVA@5722@qfo22_02	strain	5722
999999475	USTMA@237631@qfo22_02	strain	237631
999999476	XENTR@8364@qfo22_02	strain	8364
999999477	YARLI@284591@qfo22_02	strain	284591
999999478	YEAST@559292@qfo22_02	strain	559292
